,Unnamed: 0,np_size_max__nm_,np_synthesis,np_size_min__nm_,np_size_avg__nm_,method,Temperature_for_extract__C,Duration_preparing_extract__min,Solvent_for_extract,time_set__hours_,shape,coating,Valance_electron,prim_specific_habitat,chi0v,amw,min_Incub_period__h,K00058,max_Incub_period__h,K12472,mdr,K07009,K17939,K14198,K07486,MIC_NP___g_mL_,bacteria
738,738,50.0,Green synthesis using Azadirachta indica,20.0,35.0,MIC,100.0,30.0,water (Milli-Q),24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Staphylococcus aureus
739,739,50.0,Green synthesis using Azadirachta indica,20.0,35.0,MBC,100.0,30.0,water (Milli-Q),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302585092994046,Escherichia coli
740,740,50.0,Green synthesis using Azadirachta indica,20.0,35.0,MBC,100.0,30.0,water (Milli-Q),24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0149030205422647,Staphylococcus aureus
741,741,26.48,Green synthesis using Desmodium triquetrum,16.78,21.63,MIC,65.0,30.0,water (deionized),24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3609765531356006,Bacillus subtilis
742,742,26.48,Green synthesis using Desmodium triquetrum,16.78,21.63,MIC,65.0,30.0,water (deionized),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0541237336955462,Pseudomonas aeruginosa
743,743,26.48,Green synthesis using Desmodium triquetrum,16.78,21.63,MIC,65.0,30.0,water (deionized),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.714694743820879,Escherichia coli
744,744,26.48,Green synthesis using Desmodium triquetrum,16.78,21.63,MIC,65.0,30.0,water (deionized),24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4404180948154366,Klebsiella pneumoniae
745,745,26.48,Green synthesis using Desmodium triquetrum,16.78,21.63,MBC,65.0,30.0,water (deionized),24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0541237336955462,Bacillus subtilis
746,746,26.48,Green synthesis using Desmodium triquetrum,16.78,21.63,MBC,65.0,30.0,water (deionized),24.0,spherical,0.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.714694743820879,Pseudomonas aeruginosa
747,747,26.48,Green synthesis using Desmodium triquetrum,16.78,21.63,MBC,65.0,30.0,water (deionized),24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.714694743820879,Escherichia coli
748,748,26.48,Green synthesis using Desmodium triquetrum,16.78,21.63,MBC,65.0,30.0,water (deionized),24.0,spherical,0.0,11.0,lungs,1.7837651700316897,107.868,3.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4404180948154366,Klebsiella pneumoniae
749,749,153.3,Biosynthesis using Lignosus rhinocerotis,106.3,129.8,MIC,60.0,30.0,water (distilled),24.0,spherical,1.0,11.0,skin,1.7837651700316897,107.868,6.0,1.0,48.0,1.0,1.0,1.0,0.0,1.0,0.0,4.135166556742356,Staphylococcus aureus
750,750,153.3,Biosynthesis using Lignosus rhinocerotis,106.3,129.8,MIC,60.0,30.0,water (distilled),24.0,spherical,1.0,11.0,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,4.8283137373023015,Pseudomonas aeruginosa
751,751,200.0,Green synthesis using onion peel,50.0,125.0,MIC,100.0,30.0,water (distilled),48.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4462871026284195,Bacillus subtilis
752,752,200.0,Green synthesis using onion peel,50.0,125.0,MIC,100.0,30.0,water (distilled),48.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1394342831883648,Escherichia coli
753,753,200.0,Green synthesis using onion peel,50.0,125.0,MBC,100.0,30.0,water (distilled),48.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4462871026284195,Bacillus subtilis
754,754,200.0,Green synthesis using onion peel,50.0,125.0,MBC,100.0,30.0,water (distilled),48.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4462871026284195,Escherichia coli
755,755,200.0,Green synthesis using onion peel,50.0,125.0,MIC,100.0,30.0,water (distilled),48.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4462871026284195,Aspergillus flavus
756,756,200.0,Green synthesis using onion peel,50.0,125.0,MIC,100.0,30.0,water (distilled),48.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1394342831883648,Candida albicans
757,757,200.0,Green synthesis using onion peel,50.0,125.0,MFC,100.0,30.0,water (distilled),48.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4462871026284195,Aspergillus flavus
758,758,200.0,Green synthesis using onion peel,50.0,125.0,MFC,100.0,30.0,water (distilled),48.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,24.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4462871026284195,Candida albicans
759,759,78.7,Chemical synthesis,78.7,78.7,MIC,25.0,30.0,water,24.0,spherical,1.0,11.0,"clinical samples (blood, sputum)",1.7837651700316897,107.868,18.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.937340813412436,Staphylococcus aureus
760,760,78.7,Chemical synthesis,78.7,78.7,MBC,25.0,30.0,water,24.0,spherical,1.0,11.0,"clinical samples (blood, sputum)",1.7837651700316897,107.868,18.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.1631508098056809,Staphylococcus aureus
761,761,5.7,Chemical synthesis using sodium borohydride and trisodium citrate,4.3,5.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.995732273553991,Escherichia coli
762,762,5.7,Chemical synthesis using sodium borohydride and trisodium citrate,4.3,5.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0943445622221,Escherichia coli
763,763,5.7,Chemical synthesis using sodium borohydride and trisodium citrate,4.3,5.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4011973816621555,Bacillus subtilis
764,764,5.7,Chemical synthesis using sodium borohydride and trisodium citrate,4.3,5.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,4.248495242049359,Staphylococcus aureus
765,765,5.7,Chemical synthesis using sodium borohydride and trisodium citrate,4.3,5.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4011973816621555,Escherichia coli
766,766,5.7,Chemical synthesis using sodium borohydride and trisodium citrate,4.3,5.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.499809670330265,Escherichia coli
767,767,5.7,Chemical synthesis using sodium borohydride and trisodium citrate,4.3,5.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.688879454113936,Bacillus subtilis
768,768,5.7,Chemical synthesis using sodium borohydride and trisodium citrate,4.3,5.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,4.382026634673881,Staphylococcus aureus
769,769,8.3,Chemical synthesis using sodium borohydride and trisodium citrate,5.7,7.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.995732273553991,Escherichia coli
770,770,8.3,Chemical synthesis using sodium borohydride and trisodium citrate,5.7,7.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.499809670330265,Escherichia coli
771,771,8.3,Chemical synthesis using sodium borohydride and trisodium citrate,5.7,7.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.688879454113936,Bacillus subtilis
772,772,8.3,Chemical synthesis using sodium borohydride and trisodium citrate,5.7,7.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,4.248495242049359,Staphylococcus aureus
773,773,8.3,Chemical synthesis using sodium borohydride and trisodium citrate,5.7,7.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4011973816621555,Escherichia coli
774,774,8.3,Chemical synthesis using sodium borohydride and trisodium citrate,5.7,7.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.605170185988092,Escherichia coli
775,775,8.3,Chemical synthesis using sodium borohydride and trisodium citrate,5.7,7.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.912023005428146,Bacillus subtilis
776,776,8.3,Chemical synthesis using sodium borohydride and trisodium citrate,5.7,7.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,4.499809670330265,Staphylococcus aureus
777,777,12.0,Chemical synthesis using sodium borohydride and trisodium citrate,8.0,10.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4011973816621555,Escherichia coli
778,778,12.0,Chemical synthesis using sodium borohydride and trisodium citrate,8.0,10.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.499809670330265,Escherichia coli
779,779,12.0,Chemical synthesis using sodium borohydride and trisodium citrate,8.0,10.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.688879454113936,Bacillus subtilis
780,780,12.0,Chemical synthesis using sodium borohydride and trisodium citrate,8.0,10.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,4.382026634673881,Staphylococcus aureus
781,781,12.0,Chemical synthesis using sodium borohydride and trisodium citrate,8.0,10.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.688879454113936,Escherichia coli
782,782,12.0,Chemical synthesis using sodium borohydride and trisodium citrate,8.0,10.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.605170185988092,Escherichia coli
783,783,12.0,Chemical synthesis using sodium borohydride and trisodium citrate,8.0,10.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.912023005428146,Bacillus subtilis
784,784,12.0,Chemical synthesis using sodium borohydride and trisodium citrate,8.0,10.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,4.605170185988092,Staphylococcus aureus
785,785,17.3,Chemical synthesis using sodium borohydride and trisodium citrate,12.7,15.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4011973816621555,Escherichia coli
786,786,17.3,Chemical synthesis using sodium borohydride and trisodium citrate,12.7,15.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.499809670330265,Escherichia coli
787,787,17.3,Chemical synthesis using sodium borohydride and trisodium citrate,12.7,15.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.912023005428146,Bacillus subtilis
788,788,17.3,Chemical synthesis using sodium borohydride and trisodium citrate,12.7,15.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,4.605170185988092,Staphylococcus aureus
789,789,17.3,Chemical synthesis using sodium borohydride and trisodium citrate,12.7,15.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.912023005428146,Escherichia coli
790,790,17.3,Chemical synthesis using sodium borohydride and trisodium citrate,12.7,15.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.700480365792417,Escherichia coli
791,791,17.3,Chemical synthesis using sodium borohydride and trisodium citrate,12.7,15.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0943445622221,Bacillus subtilis
792,792,17.3,Chemical synthesis using sodium borohydride and trisodium citrate,12.7,15.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,4.700480365792417,Staphylococcus aureus
793,793,22.5,Chemical synthesis using sodium borohydride and trisodium citrate,17.5,20.0,MIC,37.0,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.688879454113936,Escherichia coli
794,794,22.5,Chemical synthesis using sodium borohydride and trisodium citrate,17.5,20.0,MIC,37.0,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.605170185988092,Escherichia coli
795,795,22.5,Chemical synthesis using sodium borohydride and trisodium citrate,17.5,20.0,MIC,37.0,1139.4714854111403,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.912023005428146,Bacillus subtilis
796,796,22.5,Chemical synthesis using sodium borohydride and trisodium citrate,17.5,20.0,MIC,37.0,1139.4714854111403,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,4.499809670330265,Staphylococcus aureus
797,797,22.5,Chemical synthesis using sodium borohydride and trisodium citrate,17.5,20.0,MBC,37.0,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.912023005428146,Escherichia coli
798,798,22.5,Chemical synthesis using sodium borohydride and trisodium citrate,17.5,20.0,MBC,37.0,1139.4714854111403,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.787491742782046,Escherichia coli
799,799,22.5,Chemical synthesis using sodium borohydride and trisodium citrate,17.5,20.0,MBC,37.0,1139.4714854111403,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.248495242049359,Bacillus subtilis
800,800,22.5,Chemical synthesis using sodium borohydride and trisodium citrate,17.5,20.0,MBC,37.0,1139.4714854111403,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,4.605170185988092,Staphylococcus aureus
801,801,35.1,Chemical synthesis using sodium borohydride and trisodium citrate,24.9,30.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.912023005428146,Escherichia coli
802,802,35.1,Chemical synthesis using sodium borohydride and trisodium citrate,24.9,30.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.605170185988092,Escherichia coli
803,803,35.1,Chemical synthesis using sodium borohydride and trisodium citrate,24.9,30.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0943445622221,Bacillus subtilis
804,804,35.1,Chemical synthesis using sodium borohydride and trisodium citrate,24.9,30.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,4.605170185988092,Staphylococcus aureus
805,805,35.1,Chemical synthesis using sodium borohydride and trisodium citrate,24.9,30.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.382026634673881,Escherichia coli
806,806,35.1,Chemical synthesis using sodium borohydride and trisodium citrate,24.9,30.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.787491742782046,Escherichia coli
807,807,35.1,Chemical synthesis using sodium borohydride and trisodium citrate,24.9,30.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.382026634673881,Bacillus subtilis
808,808,35.1,Chemical synthesis using sodium borohydride and trisodium citrate,24.9,30.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,4.787491742782046,Staphylococcus aureus
809,809,57.1,Chemical synthesis using sodium borohydride and trisodium citrate,42.9,50.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.382026634673881,Escherichia coli
810,810,57.1,Chemical synthesis using sodium borohydride and trisodium citrate,42.9,50.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.787491742782046,Escherichia coli
811,811,57.1,Chemical synthesis using sodium borohydride and trisodium citrate,42.9,50.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.382026634673881,Bacillus subtilis
812,812,57.1,Chemical synthesis using sodium borohydride and trisodium citrate,42.9,50.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,4.867534450455582,Staphylococcus aureus
813,813,57.1,Chemical synthesis using sodium borohydride and trisodium citrate,42.9,50.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.605170185988092,Escherichia coli
814,814,57.1,Chemical synthesis using sodium borohydride and trisodium citrate,42.9,50.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.941642422609304,Escherichia coli
815,815,57.1,Chemical synthesis using sodium borohydride and trisodium citrate,42.9,50.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.605170185988092,Bacillus subtilis
816,816,57.1,Chemical synthesis using sodium borohydride and trisodium citrate,42.9,50.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,5.075173815233827,Staphylococcus aureus
817,817,70.6,Chemical synthesis using sodium borohydride and trisodium citrate,55.4,63.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.499809670330265,Escherichia coli
818,818,70.6,Chemical synthesis using sodium borohydride and trisodium citrate,55.4,63.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.941642422609304,Escherichia coli
819,819,70.6,Chemical synthesis using sodium borohydride and trisodium citrate,55.4,63.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.499809670330265,Bacillus subtilis
820,820,70.6,Chemical synthesis using sodium borohydride and trisodium citrate,55.4,63.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,5.075173815233827,Staphylococcus aureus
821,821,70.6,Chemical synthesis using sodium borohydride and trisodium citrate,55.4,63.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.700480365792417,Escherichia coli
822,822,70.6,Chemical synthesis using sodium borohydride and trisodium citrate,55.4,63.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.135798437050262,Escherichia coli
823,823,70.6,Chemical synthesis using sodium borohydride and trisodium citrate,55.4,63.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.787491742782046,Bacillus subtilis
824,824,70.6,Chemical synthesis using sodium borohydride and trisodium citrate,55.4,63.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,5.298317366548036,Staphylococcus aureus
825,825,93.2,Chemical synthesis using sodium borohydride and trisodium citrate,76.8,85.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.499809670330265,Escherichia coli
826,826,93.2,Chemical synthesis using sodium borohydride and trisodium citrate,76.8,85.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.075173815233827,Escherichia coli
827,827,93.2,Chemical synthesis using sodium borohydride and trisodium citrate,76.8,85.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.700480365792417,Bacillus subtilis
828,828,93.2,Chemical synthesis using sodium borohydride and trisodium citrate,76.8,85.0,MIC,60.0,30.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,5.19295685089021,Staphylococcus aureus
829,829,93.2,Chemical synthesis using sodium borohydride and trisodium citrate,76.8,85.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.867534450455582,Escherichia coli
830,830,93.2,Chemical synthesis using sodium borohydride and trisodium citrate,76.8,85.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,guts,1.7837651700316897,107.868,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.135798437050262,Escherichia coli
831,831,93.2,Chemical synthesis using sodium borohydride and trisodium citrate,76.8,85.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,soil,1.7837651700316897,107.868,6.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.867534450455582,Bacillus subtilis
832,832,93.2,Chemical synthesis using sodium borohydride and trisodium citrate,76.8,85.0,MBC,60.0,30.0,water,24.0,spherical,0.0,11.0,skin,1.7837651700316897,107.868,4.0,1.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,5.298317366548036,Staphylococcus aureus
