,np_size_max__nm_,np_synthesis,np_size_min__nm_,np_size_avg__nm_,method,Temperature_for_extract__C,Duration_preparing_extract__min,Solvent_for_extract,time_set__hours_,shape,coating,Valance_electron,prim_specific_habitat,chi0v,amw,min_Incub_period__h,K00058,max_Incub_period__h,K12472,mdr,K07009,K17939,K14198,K07486,MIC_NP___g_mL_,bacteria,strain,bacteria_strain
1003,60.0,Green synthesis using Rumex nervosus leaves,12.0,36.0,MIC,25.0,45.0,water (distilled),24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,24,0,0,0,0,0,1,12.5,Escherichia coli,None,Escherichia coli None
1004,60.0,Green synthesis using Rumex nervosus leaves,12.0,36.0,MIC,25.0,45.0,water (distilled),24.0,spherical,0,11,skin,1.7837651700316897,107.868,4.0,1,24,1,0,0,0,0,0,12.5,Staphylococcus aureus,None,Staphylococcus aureus None
1005,70.0,Green synthesis using Rumex nervosus,20.0,56.0,MIC,25.0,1139.4714854111403,water,24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,24,0,0,0,0,0,1,12.5,Escherichia coli,None,Escherichia coli None
1006,70.0,Green synthesis using Rumex nervosus,20.0,56.0,MIC,25.0,1139.4714854111403,water,24.0,spherical,0,11,skin,1.7837651700316897,107.868,4.0,1,24,1,0,0,0,0,0,12.5,Staphylococcus aureus,None,Staphylococcus aureus None
1007,17.16,Green synthesis using Astragalus sarcocolla,14.36,15.76,MIC,85.0,45.0,water,24.0,spherical,1,11,guts,1.7837651700316897,107.868,1.5,1,4,0,0,0,0,0,0,312.5,Escherichia coli,ATCC 25922,Escherichia coli ATCC 25922
1008,17.16,Green synthesis using Astragalus sarcocolla,14.36,15.76,MIC,85.0,45.0,water,24.0,spherical,1,11,"clinical samples (blood, sputum, urine, wound swabs)",1.7837651700316897,107.868,7.0,1,48,0,0,0,0,0,1,156.25,Klebsiella pneumoniae,ATCC 700603,Klebsiella pneumoniae ATCC 700603
1009,17.16,Green synthesis using Astragalus sarcocolla,14.36,15.76,MIC,85.0,45.0,water,24.0,spherical,1,11,"clinical samples (blood, sputum)",1.7837651700316897,107.868,18.0,1,48,1,0,1,0,1,0,625.0,Staphylococcus aureus,ATCC 29213,Staphylococcus aureus ATCC 29213
1010,17.16,Green synthesis using Astragalus sarcocolla,14.36,15.76,MIC,85.0,45.0,water,24.0,spherical,1,11,"clinical samples (blood, saliva, sputum, urine)",1.7837651700316897,107.868,18.0,0,48,0,0,1,0,0,0,312.5,Enterococcus faecalis,ATCC 29212,Enterococcus faecalis ATCC 29212
1011,17.16,Green synthesis using Astragalus sarcocolla,14.36,15.76,MIC,85.0,45.0,water,24.0,spherical,1,11,mouth,1.7837651700316897,107.868,24.0,1,72,1,0,0,0,0,0,62.5,Candida albicans,ATCC 10231,Candida albicans ATCC 10231
1012,17.16,Green synthesis using Astragalus sarcocolla,14.36,15.76,MBC,85.0,45.0,water,24.0,spherical,1,11,guts,1.7837651700316897,107.868,1.5,1,4,0,0,0,0,0,0,312.5,Escherichia coli,ATCC 25922,Escherichia coli ATCC 25922
1013,17.16,Green synthesis using Astragalus sarcocolla,14.36,15.76,MBC,85.0,45.0,water,24.0,spherical,1,11,"clinical samples (blood, sputum, urine, wound swabs)",1.7837651700316897,107.868,7.0,1,48,0,0,0,0,0,1,156.25,Klebsiella pneumoniae,ATCC 700603,Klebsiella pneumoniae ATCC 700603
1014,17.16,Green synthesis using Astragalus sarcocolla,14.36,15.76,MBC,85.0,45.0,water,24.0,spherical,1,11,"clinical samples (blood, sputum)",1.7837651700316897,107.868,18.0,1,48,1,0,1,0,1,0,625.0,Staphylococcus aureus,ATCC 29213,Staphylococcus aureus ATCC 29213
1015,17.16,Green synthesis using Astragalus sarcocolla,14.36,15.76,MBC,85.0,45.0,water,24.0,spherical,1,11,"clinical samples (blood, saliva, sputum, urine)",1.7837651700316897,107.868,18.0,0,48,0,0,1,0,0,0,312.5,Enterococcus faecalis,ATCC 29212,Enterococcus faecalis ATCC 29212
1016,17.16,Green synthesis using Astragalus sarcocolla,14.36,15.76,MBC,85.0,45.0,water,24.0,spherical,1,11,mouth,1.7837651700316897,107.868,24.0,1,72,1,0,0,0,0,0,62.5,Candida albicans,ATCC 10231,Candida albicans ATCC 10231
1017,10.7,Chemical synthesis using halloysite nanotubes,10.7,10.7,MIC,25.0,60.0,ethanol,18.0,tubular,0,11,skin,1.7837651700316897,107.868,4.0,1,24,1,0,0,0,0,0,500.0,Staphylococcus aureus,MSSA ATCC 29213,Staphylococcus aureus MSSA ATCC 29213
1018,10.7,Chemical synthesis using halloysite nanotubes,10.7,10.7,MIC,25.0,60.0,ethanol,18.0,tubular,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,1,0,0,0,0,250.0,Pseudomonas aeruginosa,RES-2352,Pseudomonas aeruginosa RES-2352
1019,10.7,Chemical synthesis using halloysite nanotubes,10.7,10.7,MIC,25.0,60.0,ethanol,18.0,tubular,0,11,soil,1.7837651700316897,107.868,8.0,1,48,0,1,0,0,0,0,250.0,Acinetobacter baumannii,MAR14-2675,Acinetobacter baumannii MAR14-2675
1020,20.3,Chemical synthesis using halloysite nanotubes,20.3,20.3,MIC,25.0,60.0,ethanol,18.0,tubular,0,11,skin,1.7837651700316897,107.868,4.0,1,24,1,0,0,0,0,0,1000.0,Staphylococcus aureus,MSSA ATCC 29213,Staphylococcus aureus MSSA ATCC 29213
1021,20.3,Chemical synthesis using halloysite nanotubes,20.3,20.3,MIC,25.0,60.0,ethanol,18.0,tubular,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,1,0,0,0,0,500.0,Pseudomonas aeruginosa,RES-2352,Pseudomonas aeruginosa RES-2352
1022,20.3,Chemical synthesis using halloysite nanotubes,20.3,20.3,MIC,25.0,60.0,ethanol,18.0,tubular,0,11,soil,1.7837651700316897,107.868,8.0,1,48,0,1,0,0,0,0,500.0,Acinetobacter baumannii,MAR14-2675,Acinetobacter baumannii MAR14-2675
1023,6.2,Chemical synthesis using halloysite nanotubes,6.2,6.2,MIC,25.0,60.0,ethanol,18.0,tubular,0,11,skin,1.7837651700316897,107.868,4.0,1,24,1,0,0,0,0,0,1000.0,Staphylococcus aureus,MSSA ATCC 29213,Staphylococcus aureus MSSA ATCC 29213
1024,6.2,Chemical synthesis using halloysite nanotubes,6.2,6.2,MIC,25.0,60.0,ethanol,18.0,tubular,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,1,0,0,0,0,1000.0,Pseudomonas aeruginosa,RES-2352,Pseudomonas aeruginosa RES-2352
1025,6.2,Chemical synthesis using halloysite nanotubes,6.2,6.2,MIC,25.0,60.0,ethanol,18.0,tubular,0,11,soil,1.7837651700316897,107.868,8.0,1,48,0,1,0,0,0,0,1000.0,Acinetobacter baumannii,MAR14-2675,Acinetobacter baumannii MAR14-2675
1026,3.8,Chemical synthesis using halloysite nanotubes,3.8,3.8,MIC,25.0,60.0,ethanol,18.0,tubular,0,11,skin,1.7837651700316897,107.868,4.0,1,24,1,0,0,0,0,0,1000.0,Staphylococcus aureus,MSSA ATCC 29213,Staphylococcus aureus MSSA ATCC 29213
1027,3.8,Chemical synthesis using halloysite nanotubes,3.8,3.8,MIC,25.0,60.0,ethanol,18.0,tubular,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,1,0,0,0,0,1000.0,Pseudomonas aeruginosa,RES-2352,Pseudomonas aeruginosa RES-2352
1028,3.8,Chemical synthesis using halloysite nanotubes,3.8,3.8,MIC,25.0,60.0,ethanol,18.0,tubular,0,11,soil,1.7837651700316897,107.868,8.0,1,48,0,1,0,0,0,0,1000.0,Acinetobacter baumannii,MAR14-2675,Acinetobacter baumannii MAR14-2675
1029,11.25,Green synthesis using Acacia nilotica,11.25,11.25,MIC,100.0,60.0,water (double distilled),24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,4,0,0,0,0,0,0,64.0,Escherichia coli,ATCC 25922,Escherichia coli ATCC 25922
1030,11.25,Green synthesis using Acacia nilotica,11.25,11.25,MIC,100.0,60.0,water (double distilled),24.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,1,0,0,64.0,Pseudomonas aeruginosa,ATCC 27853,Pseudomonas aeruginosa ATCC 27853
1031,11.25,Green synthesis using Acacia nilotica,11.25,11.25,MIC,100.0,60.0,water (double distilled),24.0,spherical,0,11,medical surfaces,1.7837651700316897,107.868,6.0,1,48,1,1,0,0,0,0,128.0,Staphylococcus aureus,MRSA,Staphylococcus aureus MRSA
1032,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MIC,100.0,60.0,water (double distilled),24.0,spheroidal,0,11,soil,1.7837651700316897,107.868,12.0,0,24,0,1,0,0,0,0,8.0,Chromobacterium violaceum,ATCC 12472,Chromobacterium violaceum ATCC 12472
1033,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MIC,100.0,60.0,water (double distilled),24.0,spheroidal,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,1,0,0,0,1,16.0,Pseudomonas aeruginosa,PAO1,Pseudomonas aeruginosa PAO1
1034,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MIC,100.0,60.0,water (double distilled),24.0,spheroidal,0,11,"clinical samples (blood, sputum, urine)",1.7837651700316897,107.868,6.0,1,48,0,1,0,0,0,0,16.0,Serratia marcescens,MTCC 97,Serratia marcescens MTCC 97
1035,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MIC,100.0,60.0,water (distilled),18.0,spheroidal,0,11,medical surfaces,1.7837651700316897,107.868,6.0,1,48,1,1,0,0,0,0,32.0,Staphylococcus aureus,MRSA,Staphylococcus aureus MRSA
1036,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MIC,100.0,60.0,water (distilled),18.0,spheroidal,0,11,skin,1.7837651700316897,107.868,4.0,1,24,1,0,0,0,0,0,32.0,Staphylococcus aureus,MSSA1,Staphylococcus aureus MSSA1
1037,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MIC,100.0,60.0,water (distilled),18.0,spheroidal,0,11,skin,1.7837651700316897,107.868,4.0,1,24,1,0,0,0,0,0,32.0,Staphylococcus aureus,MSSA2,Staphylococcus aureus MSSA2
1038,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MIC,100.0,60.0,water (distilled),18.0,spheroidal,0,11,clinical samples (urine),1.7837651700316897,107.868,6.0,1,12,0,1,0,0,0,1,32.0,Escherichia coli,ECESβL1,Escherichia coli ECESβL1
1039,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MIC,100.0,60.0,water (distilled),18.0,spheroidal,0,11,clinical samples (urine),1.7837651700316897,107.868,6.0,1,12,0,1,0,0,0,0,64.0,Escherichia coli,ECESβL2,Escherichia coli ECESβL2
1040,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MIC,100.0,60.0,water (distilled),18.0,spheroidal,0,11,guts,1.7837651700316897,107.868,6.0,1,12,0,1,0,0,0,1,32.0,Escherichia coli,ECESβL3,Escherichia coli ECESβL3
1041,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MIC,100.0,60.0,water (distilled),18.0,spheroidal,0,11,guts,1.7837651700316897,107.868,1.5,1,24,0,1,0,0,0,1,16.0,Escherichia coli,ECS,Escherichia coli ECS
1042,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MBC,100.0,60.0,water (distilled),18.0,spheroidal,0,11,medical surfaces,1.7837651700316897,107.868,6.0,1,48,1,1,0,0,0,0,64.0,Staphylococcus aureus,MRSA,Staphylococcus aureus MRSA
1043,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MBC,100.0,60.0,water (distilled),18.0,spheroidal,0,11,skin,1.7837651700316897,107.868,4.0,1,24,1,0,0,0,0,0,64.0,Staphylococcus aureus,MSSA1,Staphylococcus aureus MSSA1
1044,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MBC,100.0,60.0,water (distilled),18.0,spheroidal,0,11,skin,1.7837651700316897,107.868,4.0,1,24,1,0,0,0,0,0,64.0,Staphylococcus aureus,MSSA2,Staphylococcus aureus MSSA2
1045,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MBC,100.0,60.0,water (distilled),18.0,spheroidal,0,11,clinical samples (urine),1.7837651700316897,107.868,6.0,1,12,0,1,0,0,0,1,64.0,Escherichia coli,ECESβL1,Escherichia coli ECESβL1
1046,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MBC,100.0,60.0,water (distilled),18.0,spheroidal,0,11,clinical samples (urine),1.7837651700316897,107.868,6.0,1,12,0,1,0,0,0,0,64.0,Escherichia coli,ECESβL2,Escherichia coli ECESβL2
1047,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MBC,100.0,60.0,water (distilled),18.0,spheroidal,0,11,guts,1.7837651700316897,107.868,6.0,1,12,0,1,0,0,0,1,64.0,Escherichia coli,ECESβL3,Escherichia coli ECESβL3
1048,20.0,Green synthesis using Murraya koenigii,5.0,13.54,MBC,100.0,60.0,water (distilled),18.0,spheroidal,0,11,guts,1.7837651700316897,107.868,1.5,1,24,0,1,0,0,0,1,32.0,Escherichia coli,ECS,Escherichia coli ECS
1049,40.0,Biosynthesis using Flos Sophorae,25.0,27.8,MIC,25.0,60.0,water,12.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,24,0,0,0,0,0,1,31.25,Escherichia coli,None,Escherichia coli None
1050,40.0,Biosynthesis using Flos Sophorae,25.0,27.8,MIC,25.0,60.0,water,12.0,spherical,0,11,skin,1.7837651700316897,107.868,4.0,1,24,1,0,0,0,0,0,31.25,Staphylococcus aureus,None,Staphylococcus aureus None
1051,40.0,Biosynthesis using Flos Sophorae,25.0,27.8,MIC,25.0,60.0,water,12.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,0,0,0,15.625,Pseudomonas aeruginosa,None,Pseudomonas aeruginosa None
1052,24.8,Biosynthesis using Agrimonia eupatoria,15.6,20.2,MIC,25.0,60.0,water (distilled),24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,24,0,0,0,0,0,1,0.0625,Escherichia coli,None,Escherichia coli None
1053,24.8,Biosynthesis using Agrimonia eupatoria,15.6,20.2,MIC,25.0,60.0,water (distilled),24.0,spherical,0,11,skin,1.7837651700316897,107.868,4.0,1,24,1,0,0,0,0,0,0.5,Staphylococcus aureus,None,Staphylococcus aureus None
1054,29.0,Green synthesis using Sarcochlamys pulcherrima,6.0,14.0,MIC,80.0,60.0,water (distilled),24.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,0,0,0,0.78,Pseudomonas aeruginosa,MTCC 2582,Pseudomonas aeruginosa MTCC 2582
1055,29.0,Green synthesis using Sarcochlamys pulcherrima,6.0,14.0,MIC,80.0,60.0,water (distilled),24.0,spherical,0,11,soil,1.7837651700316897,107.868,6.0,1,18,0,0,0,0,0,0,12.5,Bacillus subtilis,MTCC 441,Bacillus subtilis MTCC 441
1056,50.04,Green synthesis using Ixora brachypoda,18.36,27.76,MIC,60.0,60.0,water (distilled),48.0,spherical,0,11,soil,1.7837651700316897,107.868,6.0,1,24,0,0,0,0,0,0,6.0,Bacillus subtilis,MTCC 2393,Bacillus subtilis MTCC 2393
1057,50.04,Green synthesis using Ixora brachypoda,18.36,27.76,MIC,60.0,60.0,water (distilled),48.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,24.0,1,72,0,0,0,0,0,0,9.0,Pseudomonas aeruginosa,MTCC 424,Pseudomonas aeruginosa MTCC 424
1058,50.04,Green synthesis using Ixora brachypoda,18.36,27.76,MIC,60.0,60.0,water (distilled),48.0,spherical,0,11,guts,1.7837651700316897,107.868,4.0,1,12,0,0,0,0,0,0,8.0,Escherichia coli,MTCC 40,Escherichia coli MTCC 40
1059,50.04,Green synthesis using Ixora brachypoda,18.36,27.76,MIC,60.0,60.0,water (distilled),48.0,spherical,0,11,skin,1.7837651700316897,107.868,18.0,1,48,1,0,0,0,0,0,7.0,Staphylococcus aureus,MTCC 6908,Staphylococcus aureus MTCC 6908
1060,50.04,Green synthesis using Ixora brachypoda,18.36,27.76,MBC,60.0,60.0,water (distilled),48.0,spherical,0,11,soil,1.7837651700316897,107.868,6.0,1,24,0,0,0,0,0,0,6.0,Bacillus subtilis,MTCC 2393,Bacillus subtilis MTCC 2393
1061,50.04,Green synthesis using Ixora brachypoda,18.36,27.76,MBC,60.0,60.0,water (distilled),48.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,24.0,1,72,0,0,0,0,0,0,9.0,Pseudomonas aeruginosa,MTCC 424,Pseudomonas aeruginosa MTCC 424
1062,50.04,Green synthesis using Ixora brachypoda,18.36,27.76,MBC,60.0,60.0,water (distilled),48.0,spherical,0,11,guts,1.7837651700316897,107.868,4.0,1,12,0,0,0,0,0,0,8.0,Escherichia coli,MTCC 40,Escherichia coli MTCC 40
1063,50.04,Green synthesis using Ixora brachypoda,18.36,27.76,MBC,60.0,60.0,water (distilled),48.0,spherical,0,11,skin,1.7837651700316897,107.868,18.0,1,48,1,0,0,0,0,0,7.0,Staphylococcus aureus,MTCC 6908,Staphylococcus aureus MTCC 6908
1064,50.0,Green synthesis using Petroselinum crispum,30.0,38.7,MIC,85.0,60.0,methanol,24.0,spherical,1,11,guts,1.7837651700316897,107.868,1.5,1,24,0,0,0,0,0,1,31.25,Escherichia coli,None,Escherichia coli None
1065,50.0,Green synthesis using Petroselinum crispum,30.0,38.7,MIC,85.0,60.0,methanol,24.0,spherical,1,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,0,0,0,0,0,62.5,Klebsiella pneumoniae,None,Klebsiella pneumoniae None
1066,50.0,Green synthesis using Petroselinum crispum,30.0,38.7,MIC,85.0,60.0,methanol,24.0,spherical,1,11,skin,1.7837651700316897,107.868,4.0,1,24,1,0,0,0,0,0,125.0,Staphylococcus aureus,None,Staphylococcus aureus None
1067,50.0,Green synthesis using Petroselinum crispum,30.0,38.7,MIC,85.0,60.0,methanol,24.0,spherical,1,11,"clinical samples (blood, sputum, urine)",1.7837651700316897,107.868,24.0,0,48,0,0,1,0,0,0,250.0,Enterococcus faecalis,None,Enterococcus faecalis None
1068,50.0,Green synthesis using Petroselinum crispum,30.0,38.7,MIC,85.0,60.0,methanol,24.0,spherical,1,11,mouth,1.7837651700316897,107.868,24.0,1,48,0,0,1,0,0,0,250.0,Streptococcus mutans,None,Streptococcus mutans None
1069,50.0,Green synthesis using Petroselinum crispum,30.0,38.7,MBC,85.0,60.0,methanol,24.0,spherical,1,11,guts,1.7837651700316897,107.868,1.5,1,24,0,0,0,0,0,1,62.5,Escherichia coli,None,Escherichia coli None
1070,50.0,Green synthesis using Petroselinum crispum,30.0,38.7,MBC,85.0,60.0,methanol,24.0,spherical,1,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,0,0,0,0,0,62.5,Klebsiella pneumoniae,None,Klebsiella pneumoniae None
1071,50.0,Green synthesis using Petroselinum crispum,30.0,38.7,MBC,85.0,60.0,methanol,24.0,spherical,1,11,skin,1.7837651700316897,107.868,4.0,1,24,1,0,0,0,0,0,250.0,Staphylococcus aureus,None,Staphylococcus aureus None
1072,50.0,Green synthesis using Petroselinum crispum,30.0,38.7,MBC,85.0,60.0,methanol,24.0,spherical,1,11,"clinical samples (blood, sputum, urine)",1.7837651700316897,107.868,24.0,0,48,0,0,1,0,0,0,500.0,Enterococcus faecalis,None,Enterococcus faecalis None
1073,50.0,Green synthesis using Petroselinum crispum,30.0,38.7,MBC,85.0,60.0,methanol,24.0,spherical,1,11,mouth,1.7837651700316897,107.868,4.0,0,24,1,0,1,0,0,1,250.0,Streptococcus mitis,None,Streptococcus mitis None
1074,50.0,Green synthesis using Petroselinum crispum,30.0,38.7,MBC,85.0,60.0,methanol,24.0,spherical,1,11,mouth,1.7837651700316897,107.868,4.0,0,24,1,0,1,0,0,1,500.0,Streptococcus mitis,None,Streptococcus mitis None
1075,7.6,Chemical synthesis using gum kondagogu,1.4,4.5,MIC,121.0,60.0,water,24.0,spherical,0,11,skin,1.7837651700316897,107.868,6.0,1,48,1,0,1,0,1,0,10.0,Staphylococcus aureus,ATCC 25923,Staphylococcus aureus ATCC 25923
1076,7.6,Chemical synthesis using gum kondagogu,1.4,4.5,MIC,121.0,60.0,water,24.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,1,0,0,5.0,Pseudomonas aeruginosa,ATCC 27853,Pseudomonas aeruginosa ATCC 27853
1077,7.6,Chemical synthesis using gum kondagogu,1.4,4.5,MIC,121.0,60.0,water,24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,4,0,0,0,0,0,0,2.0,Escherichia coli,ATCC 25922,Escherichia coli ATCC 25922
1078,7.6,Chemical synthesis using gum kondagogu,1.4,4.5,MIC,121.0,60.0,water,24.0,spherical,0,11,guts,1.7837651700316897,107.868,4.0,1,12,0,0,0,0,0,0,2.0,Escherichia coli,ATCC 35218,Escherichia coli ATCC 35218
1079,7.6,Chemical synthesis using gum kondagogu,1.4,4.5,MBC,121.0,60.0,water,24.0,spherical,0,11,skin,1.7837651700316897,107.868,6.0,1,48,1,0,1,0,1,0,12.0,Staphylococcus aureus,ATCC 25923,Staphylococcus aureus ATCC 25923
1080,7.6,Chemical synthesis using gum kondagogu,1.4,4.5,MBC,121.0,60.0,water,24.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,1,0,0,12.0,Pseudomonas aeruginosa,ATCC 27853,Pseudomonas aeruginosa ATCC 27853
1081,7.6,Chemical synthesis using gum kondagogu,1.4,4.5,MBC,121.0,60.0,water,24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,4,0,0,0,0,0,0,2.0,Escherichia coli,ATCC 25922,Escherichia coli ATCC 25922
1082,7.6,Chemical synthesis using gum kondagogu,1.4,4.5,MBC,121.0,60.0,water,24.0,spherical,0,11,guts,1.7837651700316897,107.868,4.0,1,12,0,0,0,0,0,0,2.0,Escherichia coli,ATCC 35218,Escherichia coli ATCC 35218
1083,45.0,Green synthesis using Azmak leaf,20.0,32.5,MIC,55.0,75.0,methanol,24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,4,0,0,0,0,0,0,62.5,Escherichia coli,ATCC 25922,Escherichia coli ATCC 25922
1084,45.0,Green synthesis using Azmak leaf,20.0,32.5,MIC,55.0,75.0,methanol,24.0,spherical,0,11,"clinical samples (blood, sputum)",1.7837651700316897,107.868,18.0,1,48,1,0,1,0,1,0,125.0,Staphylococcus aureus,ATCC 29213,Staphylococcus aureus ATCC 29213
1085,45.0,Green synthesis using Azmak leaf,20.0,32.5,MIC,55.0,75.0,methanol,24.0,spherical,0,11,"clinical samples (blood, saliva, sputum, urine)",1.7837651700316897,107.868,18.0,0,48,0,0,1,0,0,0,62.5,Enterococcus faecalis,ATCC 29212,Enterococcus faecalis ATCC 29212
1086,45.0,Green synthesis using Azmak leaf,20.0,32.5,MIC,55.0,75.0,methanol,24.0,spherical,0,11,"clinical samples (blood, sputum, urine, wound swabs)",1.7837651700316897,107.868,7.0,1,48,0,0,0,0,0,1,62.5,Klebsiella pneumoniae,ATCC 700603,Klebsiella pneumoniae ATCC 700603
1087,45.0,Green synthesis using Azmak leaf,20.0,32.5,MIC,55.0,75.0,methanol,24.0,spherical,0,11,mouth,1.7837651700316897,107.868,24.0,1,72,1,0,0,0,0,0,125.0,Candida albicans,ATCC 10231,Candida albicans ATCC 10231
1088,45.0,Green synthesis using Azmak leaf,20.0,32.5,MIC,55.0,75.0,water (distilled),24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,4,0,0,0,0,0,0,62.5,Escherichia coli,ATCC 25922,Escherichia coli ATCC 25922
1089,45.0,Green synthesis using Azmak leaf,20.0,32.5,MIC,55.0,75.0,water (distilled),24.0,spherical,0,11,"clinical samples (blood, sputum)",1.7837651700316897,107.868,18.0,1,48,1,0,1,0,1,0,62.5,Staphylococcus aureus,ATCC 29213,Staphylococcus aureus ATCC 29213
1090,45.0,Green synthesis using Azmak leaf,20.0,32.5,MIC,55.0,75.0,water (distilled),24.0,spherical,0,11,"clinical samples (blood, saliva, sputum, urine)",1.7837651700316897,107.868,18.0,0,48,0,0,1,0,0,0,125.0,Enterococcus faecalis,ATCC 29212,Enterococcus faecalis ATCC 29212
1091,45.0,Green synthesis using Azmak leaf,20.0,32.5,MIC,55.0,75.0,water (distilled),24.0,spherical,0,11,"clinical samples (blood, sputum, urine, wound swabs)",1.7837651700316897,107.868,7.0,1,48,0,0,0,0,0,1,62.5,Klebsiella pneumoniae,ATCC 700603,Klebsiella pneumoniae ATCC 700603
1092,45.0,Green synthesis using Azmak leaf,20.0,32.5,MIC,55.0,75.0,water (distilled),24.0,spherical,0,11,mouth,1.7837651700316897,107.868,24.0,1,72,1,0,0,0,0,0,125.0,Candida albicans,ATCC 10231,Candida albicans ATCC 10231
1093,24.0,Green synthesis using Gloeophyllum striatum,16.4,20.2,MIC,28.0,5760.0,water (sterile deionized),24.0,spherical,0,11,"clinical samples (blood, sputum)",1.7837651700316897,107.868,18.0,1,48,1,0,1,0,1,0,30.0,Staphylococcus aureus,ATCC 29213,Staphylococcus aureus ATCC 29213
