np_size_max__nm_,np_synthesis,np_size_min__nm_,method,Temperature_for_extract__C,Duration_preparing_extract__min,np_size_avg__nm_,Solvent_for_extract,amw,time_set__hours_,bacteria,Valance_electron,Order,avg_Incub_period__h,prim_specific_habitat,Genus,sec_habitat,coating,shape,mdr,max_Incub_period__h,min_Incub_period__h,common_environment,MIC_NP___g_mL_
26.48,Green synthesis using Desmodium triquetrum,16.78,MIC,65.0,30.0,21.63,water (deionized),107.868,24.0,Klebsiella pneumoniae,11,Enterobacterales,12,lungs,Klebsiella,"clinical samples (blood, wound swabs)",0,spherical,0,24,3.0,nosocomial,3.4404180948154366
26.48,Green synthesis using Desmodium triquetrum,16.78,MBC,65.0,30.0,21.63,water (deionized),107.868,24.0,Bacillus subtilis,11,Bacillales,8,soil,Bacillus,plants,0,spherical,0,12,6.0,nature,2.0541237336955462
26.48,Green synthesis using Desmodium triquetrum,16.78,MBC,65.0,30.0,21.63,water (deionized),107.868,24.0,Pseudomonas aeruginosa,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),0,spherical,0,12,4.0,nosocomial,2.714694743820879
26.48,Green synthesis using Desmodium triquetrum,16.78,MBC,65.0,30.0,21.63,water (deionized),107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,0,24,1.5,human,2.714694743820879
26.48,Green synthesis using Desmodium triquetrum,16.78,MBC,65.0,30.0,21.63,water (deionized),107.868,24.0,Klebsiella pneumoniae,11,Enterobacterales,12,lungs,Klebsiella,"clinical samples (blood, wound swabs)",0,spherical,0,24,3.0,nosocomial,3.4404180948154366
153.3,Biosynthesis using Lignosus rhinocerotis,106.3,MIC,60.0,30.0,129.8,water (distilled),107.868,24.0,Staphylococcus aureus,11,Bacillales,24,skin,Staphylococcus,nasopharynx,1,spherical,1,48,6.0,human,4.135166556742356
153.3,Biosynthesis using Lignosus rhinocerotis,106.3,MIC,60.0,30.0,129.8,water (distilled),107.868,24.0,Pseudomonas aeruginosa,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),1,spherical,1,12,4.0,nosocomial,4.8283137373023015
200.0,Green synthesis using onion peel,50.0,MIC,100.0,30.0,125.0,water (distilled),107.868,48.0,Bacillus subtilis,11,Bacillales,12,soil,Bacillus,plants,0,spherical,0,24,6.0,nature,-0.4462871026284195
200.0,Green synthesis using onion peel,50.0,MIC,100.0,30.0,125.0,water (distilled),107.868,48.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, sputum, stool, urine)",0,spherical,0,24,6.0,human,-1.1394342831883648
200.0,Green synthesis using onion peel,50.0,MBC,100.0,30.0,125.0,water (distilled),107.868,48.0,Bacillus subtilis,11,Bacillales,12,soil,Bacillus,plants,0,spherical,0,24,6.0,nature,-0.4462871026284195
200.0,Green synthesis using onion peel,50.0,MBC,100.0,30.0,125.0,water (distilled),107.868,48.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, sputum, stool, urine)",0,spherical,0,24,6.0,human,-0.4462871026284195
200.0,Green synthesis using onion peel,50.0,MIC,100.0,30.0,125.0,water (distilled),107.868,48.0,Aspergillus penicillioides,11,Eurotiales,48,soil,Aspergillus,dwelling,0,spherical,0,72,24.0,nature,-1.1394342831883648
200.0,Green synthesis using onion peel,50.0,MIC,100.0,30.0,125.0,water (distilled),107.868,48.0,Aspergillus flavus,11,Eurotiales,48,soil,Aspergillus,plants,0,spherical,0,72,24.0,nature,-0.4462871026284195
200.0,Green synthesis using onion peel,50.0,MIC,100.0,30.0,125.0,water (distilled),107.868,48.0,Pythium ultimum,11,Pythiales,48,soil,Globisporangium,plants,0,spherical,0,72,24.0,nature,-1.1394342831883648
200.0,Green synthesis using onion peel,50.0,MIC,100.0,30.0,125.0,water (distilled),107.868,48.0,Fusarium acuminatum,11,Hypocreales,120,soil,Fusarium,plants,0,spherical,0,168,48.0,nature,-0.4462871026284195
200.0,Green synthesis using onion peel,50.0,MIC,100.0,30.0,125.0,water (distilled),107.868,48.0,Candida albicans,11,Saccharomycetales,48,skin,Candida,genitals,0,spherical,0,72,24.0,human,-1.1394342831883648
200.0,Green synthesis using onion peel,50.0,MIC,100.0,30.0,125.0,water (distilled),107.868,48.0,Candida parapsilosis,11,Saccharomycetales,48,medical surfaces,Candida,"clinical samples (biopsy, blood, urine)",0,spherical,0,72,24.0,nosocomial,-0.4462871026284195
200.0,Green synthesis using onion peel,50.0,MFC,100.0,30.0,125.0,water (distilled),107.868,48.0,Aspergillus penicillioides,11,Eurotiales,48,soil,Aspergillus,dwelling,0,spherical,0,72,24.0,nature,-1.1394342831883648
200.0,Green synthesis using onion peel,50.0,MFC,100.0,30.0,125.0,water (distilled),107.868,48.0,Aspergillus flavus,11,Eurotiales,48,soil,Aspergillus,plants,0,spherical,0,72,24.0,nature,-0.4462871026284195
200.0,Green synthesis using onion peel,50.0,MFC,100.0,30.0,125.0,water (distilled),107.868,48.0,Pythium ultimum,11,Pythiales,48,soil,Globisporangium,plants,0,spherical,0,72,24.0,nature,-1.1394342831883648
200.0,Green synthesis using onion peel,50.0,MFC,100.0,30.0,125.0,water (distilled),107.868,48.0,Fusarium acuminatum,11,Hypocreales,120,soil,Fusarium,plants,0,spherical,0,168,48.0,nature,-0.4462871026284195
200.0,Green synthesis using onion peel,50.0,MFC,100.0,30.0,125.0,water (distilled),107.868,48.0,Candida albicans,11,Saccharomycetales,48,skin,Candida,genitals,0,spherical,0,72,24.0,human,-0.4462871026284195
200.0,Green synthesis using onion peel,50.0,MFC,100.0,30.0,125.0,water (distilled),107.868,48.0,Candida parapsilosis,11,Saccharomycetales,48,medical surfaces,Candida,"clinical samples (biopsy, blood, urine)",0,spherical,0,72,24.0,nosocomial,-1.1394342831883648
78.7,Chemical synthesis,78.7,MIC,25.0,30.0,78.7,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, sputum)",Staphylococcus,skin,1,spherical,0,48,18.0,nosocomial,-3.937340813412436
78.7,Chemical synthesis,78.7,MBC,25.0,30.0,78.7,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, sputum)",Staphylococcus,skin,1,spherical,0,48,18.0,nosocomial,-1.1631508098056809
5.7,Chemical synthesis using sodium borohydride and trisodium citrate,4.3,MIC,60.0,30.0,5.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,18,6.0,human,2.995732273553991
5.7,Chemical synthesis using sodium borohydride and trisodium citrate,4.3,MIC,60.0,30.0,5.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,24,6.0,human,4.0943445622221
5.7,Chemical synthesis using sodium borohydride and trisodium citrate,4.3,MIC,60.0,30.0,5.0,water,107.868,24.0,Bacillus subtilis,11,Bacillales,12,soil,Bacillus,plants,0,spherical,0,18,6.0,nature,3.4011973816621555
5.7,Chemical synthesis using sodium borohydride and trisodium citrate,4.3,MIC,60.0,30.0,5.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,4.248495242049359
5.7,Chemical synthesis using sodium borohydride and trisodium citrate,4.3,MBC,60.0,30.0,5.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,18,6.0,human,3.4011973816621555
5.7,Chemical synthesis using sodium borohydride and trisodium citrate,4.3,MBC,60.0,30.0,5.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,24,6.0,human,4.499809670330265
5.7,Chemical synthesis using sodium borohydride and trisodium citrate,4.3,MBC,60.0,30.0,5.0,water,107.868,24.0,Bacillus subtilis,11,Bacillales,12,soil,Bacillus,plants,0,spherical,0,18,6.0,nature,3.6888794541139363
5.7,Chemical synthesis using sodium borohydride and trisodium citrate,4.3,MBC,60.0,30.0,5.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,4.382026634673881
8.3,Chemical synthesis using sodium borohydride and trisodium citrate,5.7,MIC,60.0,30.0,7.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,18,6.0,human,2.995732273553991
8.3,Chemical synthesis using sodium borohydride and trisodium citrate,5.7,MIC,60.0,30.0,7.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,24,6.0,human,4.499809670330265
8.3,Chemical synthesis using sodium borohydride and trisodium citrate,5.7,MIC,60.0,30.0,7.0,water,107.868,24.0,Bacillus subtilis,11,Bacillales,12,soil,Bacillus,plants,0,spherical,0,18,6.0,nature,3.6888794541139363
8.3,Chemical synthesis using sodium borohydride and trisodium citrate,5.7,MIC,60.0,30.0,7.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,4.248495242049359
8.3,Chemical synthesis using sodium borohydride and trisodium citrate,5.7,MBC,60.0,30.0,7.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,18,6.0,human,3.4011973816621555
8.3,Chemical synthesis using sodium borohydride and trisodium citrate,5.7,MBC,60.0,30.0,7.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,24,6.0,human,4.605170185988092
8.3,Chemical synthesis using sodium borohydride and trisodium citrate,5.7,MBC,60.0,30.0,7.0,water,107.868,24.0,Bacillus subtilis,11,Bacillales,12,soil,Bacillus,plants,0,spherical,0,18,6.0,nature,3.912023005428146
8.3,Chemical synthesis using sodium borohydride and trisodium citrate,5.7,MBC,60.0,30.0,7.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,4.499809670330265
12.0,Chemical synthesis using sodium borohydride and trisodium citrate,8.0,MIC,60.0,30.0,10.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,18,6.0,human,3.4011973816621555
12.0,Chemical synthesis using sodium borohydride and trisodium citrate,8.0,MIC,60.0,30.0,10.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,24,6.0,human,4.499809670330265
12.0,Chemical synthesis using sodium borohydride and trisodium citrate,8.0,MIC,60.0,30.0,10.0,water,107.868,24.0,Bacillus subtilis,11,Bacillales,12,soil,Bacillus,plants,0,spherical,0,18,6.0,nature,3.6888794541139363
12.0,Chemical synthesis using sodium borohydride and trisodium citrate,8.0,MIC,60.0,30.0,10.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,4.382026634673881
12.0,Chemical synthesis using sodium borohydride and trisodium citrate,8.0,MBC,60.0,30.0,10.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,18,6.0,human,3.6888794541139363
12.0,Chemical synthesis using sodium borohydride and trisodium citrate,8.0,MBC,60.0,30.0,10.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,24,6.0,human,4.605170185988092
12.0,Chemical synthesis using sodium borohydride and trisodium citrate,8.0,MBC,60.0,30.0,10.0,water,107.868,24.0,Bacillus subtilis,11,Bacillales,12,soil,Bacillus,plants,0,spherical,0,18,6.0,nature,3.912023005428146
12.0,Chemical synthesis using sodium borohydride and trisodium citrate,8.0,MBC,60.0,30.0,10.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,4.605170185988092
17.3,Chemical synthesis using sodium borohydride and trisodium citrate,12.7,MIC,60.0,30.0,15.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,18,6.0,human,3.4011973816621555
17.3,Chemical synthesis using sodium borohydride and trisodium citrate,12.7,MIC,60.0,30.0,15.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,24,6.0,human,4.499809670330265
17.3,Chemical synthesis using sodium borohydride and trisodium citrate,12.7,MIC,60.0,30.0,15.0,water,107.868,24.0,Bacillus subtilis,11,Bacillales,12,soil,Bacillus,plants,0,spherical,0,18,6.0,nature,3.912023005428146
17.3,Chemical synthesis using sodium borohydride and trisodium citrate,12.7,MIC,60.0,30.0,15.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,4.605170185988092
17.3,Chemical synthesis using sodium borohydride and trisodium citrate,12.7,MBC,60.0,30.0,15.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,18,6.0,human,3.912023005428146
17.3,Chemical synthesis using sodium borohydride and trisodium citrate,12.7,MBC,60.0,30.0,15.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,24,6.0,human,4.700480365792417
17.3,Chemical synthesis using sodium borohydride and trisodium citrate,12.7,MBC,60.0,30.0,15.0,water,107.868,24.0,Bacillus subtilis,11,Bacillales,12,soil,Bacillus,plants,0,spherical,0,18,6.0,nature,4.0943445622221
17.3,Chemical synthesis using sodium borohydride and trisodium citrate,12.7,MBC,60.0,30.0,15.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,4.700480365792417
22.5,Chemical synthesis using sodium borohydride and trisodium citrate,17.5,MIC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,18,6.0,human,3.6888794541139363
22.5,Chemical synthesis using sodium borohydride and trisodium citrate,17.5,MIC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,24,6.0,human,4.605170185988092
22.5,Chemical synthesis using sodium borohydride and trisodium citrate,17.5,MIC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Bacillus subtilis,11,Bacillales,12,soil,Bacillus,plants,0,spherical,0,18,6.0,nature,3.912023005428146
22.5,Chemical synthesis using sodium borohydride and trisodium citrate,17.5,MIC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,4.499809670330265
22.5,Chemical synthesis using sodium borohydride and trisodium citrate,17.5,MBC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,18,6.0,human,3.912023005428146
22.5,Chemical synthesis using sodium borohydride and trisodium citrate,17.5,MBC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,24,6.0,human,4.787491742782046
22.5,Chemical synthesis using sodium borohydride and trisodium citrate,17.5,MBC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Bacillus subtilis,11,Bacillales,12,soil,Bacillus,plants,0,spherical,0,18,6.0,nature,4.248495242049359
22.5,Chemical synthesis using sodium borohydride and trisodium citrate,17.5,MBC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,4.605170185988092
35.1,Chemical synthesis using sodium borohydride and trisodium citrate,24.9,MIC,60.0,30.0,30.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,18,6.0,human,3.912023005428146
35.1,Chemical synthesis using sodium borohydride and trisodium citrate,24.9,MIC,60.0,30.0,30.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,24,6.0,human,4.605170185988092
35.1,Chemical synthesis using sodium borohydride and trisodium citrate,24.9,MIC,60.0,30.0,30.0,water,107.868,24.0,Bacillus subtilis,11,Bacillales,12,soil,Bacillus,plants,0,spherical,0,18,6.0,nature,4.0943445622221
35.1,Chemical synthesis using sodium borohydride and trisodium citrate,24.9,MIC,60.0,30.0,30.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,4.605170185988092
35.1,Chemical synthesis using sodium borohydride and trisodium citrate,24.9,MBC,60.0,30.0,30.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,18,6.0,human,4.382026634673881
35.1,Chemical synthesis using sodium borohydride and trisodium citrate,24.9,MBC,60.0,30.0,30.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,24,6.0,human,4.787491742782046
35.1,Chemical synthesis using sodium borohydride and trisodium citrate,24.9,MBC,60.0,30.0,30.0,water,107.868,24.0,Bacillus subtilis,11,Bacillales,12,soil,Bacillus,plants,0,spherical,0,18,6.0,nature,4.382026634673881
35.1,Chemical synthesis using sodium borohydride and trisodium citrate,24.9,MBC,60.0,30.0,30.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,4.787491742782046
57.1,Chemical synthesis using sodium borohydride and trisodium citrate,42.9,MIC,60.0,30.0,50.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,18,6.0,human,4.382026634673881
57.1,Chemical synthesis using sodium borohydride and trisodium citrate,42.9,MIC,60.0,30.0,50.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,24,6.0,human,4.787491742782046
57.1,Chemical synthesis using sodium borohydride and trisodium citrate,42.9,MIC,60.0,30.0,50.0,water,107.868,24.0,Bacillus subtilis,11,Bacillales,12,soil,Bacillus,plants,0,spherical,0,18,6.0,nature,4.382026634673881
57.1,Chemical synthesis using sodium borohydride and trisodium citrate,42.9,MIC,60.0,30.0,50.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,4.867534450455582
57.1,Chemical synthesis using sodium borohydride and trisodium citrate,42.9,MBC,60.0,30.0,50.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,18,6.0,human,4.605170185988092
57.1,Chemical synthesis using sodium borohydride and trisodium citrate,42.9,MBC,60.0,30.0,50.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,24,6.0,human,4.941642422609304
57.1,Chemical synthesis using sodium borohydride and trisodium citrate,42.9,MBC,60.0,30.0,50.0,water,107.868,24.0,Bacillus subtilis,11,Bacillales,12,soil,Bacillus,plants,0,spherical,0,18,6.0,nature,4.605170185988092
57.1,Chemical synthesis using sodium borohydride and trisodium citrate,42.9,MBC,60.0,30.0,50.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,5.075173815233827
70.6,Chemical synthesis using sodium borohydride and trisodium citrate,55.4,MIC,60.0,30.0,63.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,18,6.0,human,4.499809670330265
70.6,Chemical synthesis using sodium borohydride and trisodium citrate,55.4,MIC,60.0,30.0,63.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,12,guts,Escherichia,"clinical samples (blood, stool, urine)",0,spherical,0,24,6.0,human,4.941642422609304
70.6,Chemical synthesis using sodium borohydride and trisodium citrate,55.4,MIC,60.0,30.0,63.0,water,107.868,24.0,Bacillus subtilis,11,Bacillales,12,soil,Bacillus,plants,0,spherical,0,18,6.0,nature,4.499809670330265
70.6,Chemical synthesis using sodium borohydride and trisodium citrate,55.4,MIC,60.0,30.0,63.0,water,107.868,24.0,Staphylococcus aureus,11,Bacillales,8,skin,Staphylococcus,nasopharynx,0,spherical,0,24,4.0,human,5.075173815233827
